FILE=\sensor1_sn3775_2019_10_17_17_31_42.csv
Thu Oct 17 17:31:36 2019

TimeStamp,Sample,Event,Motion,txl1,txl2,txl3,txl4,txl5,txl6,txl7,txl8,txl9,txl10,txl11,txl12,txl13,txl14,txl15,txl16,txl17,txl18,txl19,txl20,txl21,txl22,txl23,txl24,
17.31.45.754,35,0,0,1753,2046,2046,350,2046,2046,2046,338,611,2046,2046,217,606,2046,2046,2046,444,2046,2046,676,277,2046,1950,347,
17.31.45.854,36,0,0,1753,2046,2046,350,2046,2046,2046,337,611,2046,2046,218,607,2046,2046,2046,444,2046,2046,675,276,2046,1950,345,
17.31.45.953,37,0,0,1753,2046,2046,349,2046,2046,2046,336,611,2046,2046,219,607,2046,2046,2046,445,2046,2046,676,277,2046,1951,344,
17.31.46.053,38,0,0,1753,2046,2046,350,2046,2046,2046,338,611,2046,2046,218,606,2046,2046,2046,444,2046,2046,677,275,2046,1951,346,
17.31.46.153,39,0,0,1755,2046,2046,350,2046,2046,2046,339,610,2046,2046,217,606,2046,2046,2046,443,2046,2046,679,277,2046,1952,346,
17.31.46.253,40,0,0,1755,2046,2046,349,2046,2046,2046,337,608,2046,2046,218,607,2046,2046,2046,446,2046,2046,679,277,2046,1952,346,
17.31.46.353,41,0,0,1755,2046,2046,350,2046,2046,2046,337,609,2046,2046,218,608,2046,2046,2046,445,2046,2046,678,276,2046,1951,344,
17.31.46.453,42,0,0,1754,2046,2046,350,2046,2046,2046,338,610,2046,2046,218,608,2046,2046,2046,445,2046,2046,677,275,2046,1950,345,
17.31.46.554,43,0,0,1755,2046,2046,350,2046,2046,2046,338,610,2046,2046,220,607,2046,2046,2046,444,2046,2046,679,276,2046,1951,346,
17.31.46.654,44,0,0,1756,2046,2046,350,2046,2046,2046,339,610,2046,2046,220,606,2046,2046,2046,444,2046,2046,678,276,2046,1949,345,
17.31.46.754,45,0,0,1756,2046,2046,351,2046,2046,2046,339,610,2046,2046,220,606,2046,2046,2046,444,2046,2046,678,276,2046,1949,345,
17.31.46.853,46,0,0,1754,2046,2046,351,2046,2046,2046,339,611,2046,2046,219,607,2046,2046,2046,444,2046,2046,678,275,2046,1950,344,
17.31.46.953,47,0,0,1757,2046,2046,352,2046,2046,2046,338,610,2046,2046,217,606,2046,2046,2046,443,2046,2046,677,275,2046,1950,346,
17.31.47.053,48,0,0,1757,2046,2046,350,2046,2046,2046,338,610,2046,2046,218,607,2046,2046,2046,443,2046,2046,680,276,2046,1950,345,
17.31.47.153,49,0,0,1755,2046,2046,350,2046,2046,2046,339,610,2046,2046,219,606,2046,2046,2046,444,2046,2046,676,277,2046,1949,345,
17.31.47.253,50,0,0,1757,2046,2046,350,2046,2046,2046,339,612,2046,2046,219,607,2046,2046,2046,444,2046,2046,677,276,2046,1950,345,
17.31.47.353,51,0,0,1756,2046,2046,351,2046,2046,2046,339,612,2046,2046,218,607,2046,2046,2046,444,2046,2046,677,275,2046,1949,344,
17.31.47.452,52,0,0,1757,2046,2046,351,2046,2046,2046,339,612,2046,2046,218,608,2046,2046,2046,444,2046,2046,676,276,2046,1948,345,
17.31.47.552,53,0,0,1757,2046,2046,352,2046,2046,2046,339,614,2046,2046,218,606,2046,2046,2046,444,2046,2046,676,276,2046,1948,344,
17.31.47.652,54,0,0,1757,2046,2046,352,2046,2046,2046,339,610,2046,2046,218,606,2046,2046,2046,442,2046,2046,675,275,2046,1950,345,
17.31.47.752,55,0,0,1757,2046,2046,350,2046,2046,2046,338,610,2046,2046,218,606,2046,2046,2046,442,2046,2046,678,276,2046,1951,346,
17.31.47.853,56,0,0,1757,2046,2046,350,2046,2046,2046,337,609,2046,2046,219,607,2046,2046,2046,444,2046,2046,678,275,2046,1950,345,
17.31.47.954,57,0,0,1757,2046,2046,351,2046,2046,2046,339,607,2046,2046,219,607,2046,2046,2046,444,2046,2046,682,277,2046,1951,345,
17.31.48.053,58,0,0,1757,2046,2046,351,2046,2046,2046,339,607,2046,2046,217,607,2046,2046,2046,443,2046,2046,683,276,2046,1950,347,
17.31.48.153,59,0,0,1758,2046,2046,351,2046,2046,2046,337,605,2046,2046,218,608,2046,2046,2046,444,2046,2046,685,277,2046,1951,346,
17.31.48.253,60,0,0,1757,2046,2046,349,2046,2046,2046,338,605,2046,2046,219,607,2046,2046,2046,444,2046,2046,683,276,2046,1951,346,
17.31.48.352,61,0,0,1757,2046,2046,350,2046,2046,2046,339,606,2046,2046,219,606,2046,2046,2046,443,2046,2046,685,276,2046,1950,347,
17.31.48.452,62,0,0,1759,2046,2046,351,2046,2046,2046,338,606,2046,2046,217,606,2046,2046,2046,445,2046,2046,686,277,2046,1953,347,
17.31.48.552,63,0,0,1759,2046,2046,349,2046,2046,2046,337,606,2046,2046,218,608,2046,2046,2046,446,2046,2046,685,277,2046,1952,347,
17.31.48.652,64,0,0,1758,2046,2046,350,2046,2046,2046,337,608,2046,2046,218,609,2046,2046,2046,445,2046,2046,685,276,2046,1950,346,
17.31.48.752,65,0,0,1759,2046,2046,348,2046,2046,2046,337,608,2046,2046,220,608,2046,2046,2046,445,2046,2046,684,276,2046,1951,346,
17.31.48.853,66,0,0,1758,2046,2046,351,2046,2046,2046,338,609,2046,2046,220,608,2046,2046,2046,446,2046,2046,684,277,2046,1951,347,
17.31.48.954,67,0,0,1759,2046,2046,350,2046,2046,2046,339,611,2046,2046,220,608,2046,2046,2046,444,2046,2046,686,276,2046,1950,346,
17.31.49.053,68,0,0,1760,2046,2046,351,2046,2046,2046,338,610,2046,2046,219,608,2046,2046,2046,444,2046,2046,686,276,2046,1950,346,
17.31.49.152,69,0,0,1760,2046,2046,352,2046,2046,2046,339,611,2046,2046,219,608,2046,2046,2046,444,2046,2046,684,275,2046,1950,345,
17.31.49.252,70,0,0,1761,2046,2046,353,2046,2046,2046,339,610,2046,2046,218,607,2046,2046,2046,444,2046,2046,683,275,2046,1949,345,
17.31.49.352,71,0,0,1761,2046,2046,352,2046,2046,2046,339,610,2046,2046,218,608,2046,2046,2046,444,2046,2046,686,277,2046,1951,347,
17.31.49.452,72,0,0,1761,2046,2046,352,2046,2046,2046,339,612,2046,2046,219,609,2046,2046,2046,444,2046,2046,688,277,2046,1951,346,
17.31.49.552,73,0,0,1762,2046,2046,350,2046,2046,2046,338,613,2046,2046,220,609,2046,2046,2046,445,2046,2046,686,277,2046,1951,346,
17.31.49.652,74,0,0,1761,2046,2046,351,2046,2046,2046,339,614,2046,2046,220,609,2046,2046,2046,446,2046,2046,683,276,2046,1950,345,
17.31.49.752,75,0,0,1761,2046,2046,351,2046,2046,2046,339,616,2046,2046,220,610,2046,2046,2046,445,2046,2046,683,275,2046,1949,344,
17.31.49.851,76,0,0,1763,2046,2046,352,2046,2046,2046,339,614,2046,2046,220,610,2046,2046,2046,446,2046,2046,681,276,2046,1951,343,
17.31.49.951,77,0,0,1762,2046,2046,353,2046,2046,2046,339,614,2046,2046,220,609,2046,2046,2046,444,2046,2046,680,276,2046,1949,345,
17.31.50.051,78,0,0,1763,2046,2046,351,2046,2046,2046,339,613,2046,2046,217,608,2046,2046,2046,444,2046,2046,681,275,2046,1949,345,
17.31.50.151,79,0,0,1762,2046,2046,350,2046,2046,2046,337,612,2046,2046,218,608,2046,2046,2046,443,2046,2046,681,276,2046,1950,345,
17.31.50.252,80,0,0,1763,2046,2046,350,2046,2046,2046,338,614,2046,2046,220,607,2046,2046,2046,445,2046,2046,682,275,2046,1951,346,
17.31.50.353,81,0,0,1762,2046,2046,350,2046,2046,2046,337,614,2046,2046,220,609,2046,2046,2046,445,2046,2046,682,276,2046,1952,345,
17.31.50.452,82,0,0,1762,2046,2046,350,2046,2046,2046,337,614,2046,2046,218,609,2046,2046,2046,445,2046,2046,683,276,2046,1950,347,
17.31.50.552,83,0,0,1763,2046,2046,352,2046,2046,2046,337,612,2046,2046,218,610,2046,2046,2046,446,2046,2046,686,278,2046,1952,346,
17.31.50.652,84,0,0,1763,2046,2046,350,2046,2046,2046,337,612,2046,2046,218,609,2046,2046,2046,446,2046,2046,686,276,2046,1951,346,
17.31.50.751,85,0,0,1762,2046,2046,350,2046,2046,2046,339,612,2046,2046,219,608,2046,2046,2046,445,2046,2046,686,277,2046,1952,346,
17.31.50.851,86,0,0,1765,2046,2046,351,2046,2046,2046,338,614,2046,2046,218,608,2046,2046,2046,446,2046,2046,686,277,2046,1952,347,
17.31.50.951,87,0,0,1765,2046,2046,351,2046,2046,2046,337,614,2046,2046,218,609,2046,2046,2046,447,2046,2046,686,277,2046,1952,347,
17.31.51.051,88,0,0,1765,2046,2046,350,2046,2046,2046,336,614,2046,2046,218,610,2046,2046,2046,446,2046,2046,684,278,2046,1950,346,
17.31.51.151,89,0,0,1764,2046,2046,350,2046,2046,2046,337,616,2046,2046,219,610,2046,2046,2046,446,2046,2046,678,276,2046,1950,345,
17.31.51.252,90,0,0,1764,2046,2046,350,2046,2046,2046,338,620,2046,2046,219,610,2046,2046,2046,446,2046,2046,676,277,2046,1951,347,
17.31.51.353,91,0,0,1765,2046,2046,350,2046,2046,2046,337,623,2046,2046,220,611,2046,2046,2046,447,2046,2046,678,276,2046,1951,346,
17.31.51.452,92,0,0,1767,2046,2046,350,2046,2046,2046,339,624,2046,2046,219,611,2046,2046,2046,447,2046,2046,678,276,2046,1951,346,
17.31.51.551,93,0,0,1770,2046,2046,351,2046,2046,2046,339,641,2046,2046,220,612,2046,2046,2046,448,2046,2046,680,276,2046,1951,343,
17.31.51.651,94,0,0,1778,2046,2046,351,2046,2046,2046,340,700,2046,2046,218,614,2046,2046,2046,449,2046,2046,696,275,2046,1955,349,
17.31.51.751,95,0,0,1776,2046,2046,351,2046,2046,2046,340,697,2046,2046,220,616,2046,2046,2046,454,2046,2046,717,277,2046,1960,355,
17.31.51.851,96,0,0,1780,2046,2046,350,2046,2046,2046,339,752,2046,2046,218,616,2046,2046,2046,454,2046,2046,697,277,2046,1959,352,
17.31.51.951,97,0,0,1784,2046,2046,350,2046,2046,2046,339,817,2046,2046,220,621,2046,2046,2046,460,2046,2046,696,277,2046,1960,351,
17.31.52.051,98,0,0,1787,2046,2046,352,2046,2046,2046,342,913,2046,2046,220,623,2046,2046,2046,463,2046,2046,716,278,2046,1966,352,
17.31.52.151,99,0,0,1778,2046,2046,352,2046,2046,2046,343,929,2046,2046,220,623,2046,2046,2046,465,2046,2046,747,278,2046,1965,354,
17.31.52.251,100,0,0,1769,2046,2046,354,2046,2046,2046,345,942,2046,2046,220,616,2046,2046,2046,460,2046,2046,771,279,2046,1963,357,
17.31.52.350,101,0,0,1766,2046,2046,351,2046,2046,2046,344,982,2046,2046,219,612,2046,2046,2046,460,2046,2046,798,278,2046,1964,364,
17.31.52.450,102,0,0,1735,2046,1790,347,2046,2046,2046,337,909,2046,2046,218,609,2044,2046,2046,458,2046,2046,728,278,2046,1960,358,
17.31.52.550,103,0,0,1660,2046,1502,341,2046,2046,2046,327,789,2046,2046,216,600,1978,2046,2046,449,2046,2046,612,278,2046,1950,343,
17.31.52.651,104,0,0,1528,2046,1234,336,2046,2046,2046,321,693,2046,2046,216,587,1825,2046,2046,438,2046,2046,533,279,2046,1943,332,
17.31.52.752,105,0,0,1284,2046,954,329,1919,2046,2046,315,503,2046,2046,216,570,1477,2046,2046,424,2046,2046,458,279,2046,1921,320,
17.31.52.851,106,0,0,1284,2046,954,329,1919,2046,2046,315,503,2046,1791,215,546,1008,1590,2046,403,2046,2046,389,278,2046,1886,311,
17.31.52.951,107,0,0,1016,1402,760,323,1380,2046,1963,313,409,2046,1010,213,529,773,1088,1807,391,2046,2046,362,280,2046,1853,309,
17.31.53.050,108,0,0,854,994,677,319,1054,2046,1351,309,370,2046,714,212,514,648,822,1410,379,2046,2046,344,280,2046,1801,305,
17.31.53.150,109,0,0,727,764,622,315,810,2046,915,306,344,2046,549,213,500,564,662,1097,368,1960,2046,330,280,2046,1708,305,
17.31.53.250,110,0,0,644,666,587,313,672,2046,696,306,335,2046,478,213,491,525,601,931,360,1585,2046,322,280,2046,1627,303,
17.31.53.350,111,0,0,613,651,574,311,631,2046,634,303,331,2046,462,211,486,526,613,864,356,1573,2046,320,279,2046,1616,303,
17.31.53.449,112,0,0,615,726,585,310,642,2046,679,301,329,2046,481,211,487,597,774,927,354,2046,2046,327,276,2046,1738,301,
17.31.53.549,113,0,0,707,1101,652,313,835,2046,1130,303,344,2046,677,215,497,812,1408,1249,363,2046,2046,353,270,2046,1857,303,
17.31.53.650,114,0,0,904,2046,844,321,1277,2046,2046,308,399,2046,1645,215,517,1293,2046,2016,380,2046,2046,445,268,2046,1924,317,
17.31.53.751,115,0,0,1233,2046,1324,334,2009,2046,2046,322,561,2046,2046,212,536,1834,2046,2046,398,2046,2046,571,268,2046,1953,338,
17.31.53.851,116,0,0,1456,2046,1674,340,2046,2046,2046,329,680,2046,2046,212,536,1834,2046,2046,398,2046,2046,571,268,2046,1953,338,
17.31.53.950,117,0,0,1409,2046,1370,337,2046,2046,2046,324,594,2046,2046,216,554,1886,2046,2046,415,2046,2046,557,274,2046,1953,338,
17.31.54.050,118,0,0,1366,2046,1171,332,2046,2046,2046,320,641,2046,2046,214,554,1699,2046,2046,411,2046,2046,483,274,2046,1944,328,
17.31.54.150,119,0,0,1198,2046,898,326,1948,2046,2046,315,537,2046,1802,214,552,1517,2046,2046,412,2046,2046,437,276,2046,1932,321,
17.31.54.250,120,0,0,927,1493,690,318,1307,2046,1234,311,408,2046,659,214,536,1050,1722,1732,397,2046,2046,365,279,2046,1880,309,
17.31.54.350,121,0,0,753,942,607,312,918,2046,696,307,362,2046,475,214,515,726,971,1157,381,2046,2046,332,278,2046,1781,305,
17.31.54.449,122,0,0,680,833,584,309,780,2046,619,305,346,2046,451,214,500,611,734,908,368,2046,2046,320,279,2046,1674,303,
17.31.54.549,123,0,0,704,989,607,311,861,2046,740,305,355,2046,505,214,492,609,748,859,359,2046,2046,316,274,2046,1687,299,
17.31.54.649,124,0,0,784,1433,671,317,1062,2046,1212,306,385,2046,706,215,496,700,995,959,362,2046,2046,325,272,2046,1796,299,
17.31.54.749,125,0,0,873,2043,770,321,1273,2046,2046,309,413,2046,1211,214,501,848,1491,1206,370,2046,2046,346,271,2046,1865,301,
17.31.54.850,126,0,0,969,2046,889,325,1496,2046,2046,311,444,2046,2025,213,506,1015,2046,1546,373,2046,2046,379,271,2046,1901,307,
17.31.54.951,127,0,0,1090,2046,1014,328,1785,2046,2046,316,508,2046,2025,213,514,1197,2046,1916,382,2046,2046,422,270,2046,1928,316,
17.31.55.050,128,0,0,1090,2046,1014,328,1785,2046,2046,316,508,2046,2046,216,528,1408,2046,2046,392,2046,2046,453,272,2046,1942,322,
17.31.55.150,129,0,0,1200,2046,1106,332,2008,2046,2046,319,577,2046,2046,214,535,1514,2046,2046,400,2046,2046,466,274,2046,1948,326,
17.31.55.250,130,0,0,1269,2046,1169,332,2046,2046,2046,320,669,2046,2046,214,539,1625,2046,2046,407,2046,2046,489,274,2046,1949,330,
17.31.55.349,131,0,0,1341,2046,1284,334,2046,2046,2046,325,811,2046,2046,216,544,1776,2046,2046,411,2046,2046,533,275,2046,1960,336,
17.31.55.449,132,0,0,1435,2046,1568,340,2046,2046,2046,331,1008,2046,2046,216,544,1952,2046,2046,421,2046,2046,682,276,2046,1973,366,
17.31.55.549,133,0,0,1547,2046,1927,348,2046,2046,2046,344,1291,2046,2046,216,549,1979,2046,2046,427,2046,2046,756,282,2046,1974,370,
17.31.55.649,134,0,0,1506,2046,1621,344,2046,2046,2046,336,1189,2046,2046,214,547,1628,2046,2046,419,2046,2046,536,284,2046,1949,335,
17.31.55.749,135,0,0,1145,2046,943,331,1900,2046,2046,321,560,2046,2046,216,523,844,1258,1797,398,2046,2046,374,288,2046,1861,315,
17.31.55.849,136,0,0,778,853,619,321,967,2046,821,321,378,2046,502,217,502,538,570,925,381,1544,1836,335,296,1951,1346,316,
17.31.55.950,137,0,0,560,559,524,313,558,1084,446,317,343,1836,374,216,480,443,456,662,358,561,587,314,297,514,488,313,
17.31.56.049,138,0,0,450,507,489,301,419,651,376,299,316,777,343,214,480,443,456,662,358,561,587,314,297,514,488,313,
17.31.56.149,139,0,0,517,667,529,301,511,1827,496,300,316,2046,390,217,461,440,464,608,335,608,737,299,278,649,643,300,
17.31.56.249,140,0,0,784,2044,722,317,1079,2046,2046,305,374,2046,1212,218,478,627,863,818,343,2046,2046,319,269,2046,1730,299,
17.31.56.349,141,0,0,1167,2046,1321,332,2046,2046,2046,323,651,2046,2046,214,502,1216,2046,1776,367,2046,2046,432,264,2046,1934,312,
17.31.56.449,142,0,0,1318,2046,1524,336,2046,2046,2046,325,836,2046,2046,213,522,1818,2046,2046,387,2046,2046,613,266,2046,1971,339,
17.31.56.549,143,0,0,942,2046,840,326,1521,2046,2046,316,448,2046,1826,213,533,1460,2046,2046,394,2046,2046,501,278,2046,1950,324,
17.31.56.649,144,0,0,596,644,562,317,639,1748,570,321,347,2046,426,219,510,668,967,1252,380,2046,2046,351,288,2046,1810,310,
17.31.56.748,145,0,0,488,499,491,308,436,517,370,316,337,525,353,232,500,466,497,730,370,640,675,324,303,626,695,314,
17.31.56.848,146,0,0,428,460,456,301,365,412,338,307,326,324,337,234,477,405,428,595,345,384,344,300,297,418,347,311,
17.31.56.948,147,0,0,397,438,434,295,332,365,329,302,319,306,330,235,456,376,398,530,329,331,279,290,291,397,292,306,
17.31.57.048,148,0,0,378,412,417,290,318,342,322,299,316,300,325,234,438,359,374,495,311,302,265,289,288,391,285,303,
17.31.57.149,149,0,0,364,400,405,287,313,338,318,301,316,300,325,234,424,350,358,471,300,284,264,289,287,387,281,303,
17.31.57.249,150,0,0,364,400,405,287,313,338,318,301,312,298,322,233,415,344,352,454,294,277,262,288,283,383,276,301,
17.31.57.348,151,0,0,356,396,401,287,313,336,316,300,310,294,319,232,410,341,350,446,292,275,261,290,284,381,276,300,
17.31.57.448,152,0,0,353,395,398,285,308,332,313,301,307,290,317,229,407,340,348,440,292,272,259,290,283,380,274,299,
17.31.57.548,153,0,0,348,391,397,284,306,329,310,301,306,289,317,230,405,338,347,436,290,269,258,288,281,377,272,299,
17.31.57.648,154,0,0,345,390,395,284,306,328,310,302,305,288,316,230,401,336,344,430,288,267,257,288,280,376,271,299,
17.31.57.748,155,0,0,345,391,397,284,305,328,309,301,304,288,315,228,398,334,344,428,288,267,255,288,281,377,271,299,
17.31.57.847,156,0,0,342,389,395,284,304,326,308,301,304,286,313,229,397,334,345,424,288,267,255,288,282,377,270,298,
17.31.57.947,157,0,0,340,389,393,283,301,325,306,301,302,284,313,229,397,334,344,424,287,266,255,287,282,376,269,299,
17.31.58.048,158,0,0,337,388,393,283,301,323,306,301,302,283,313,231,395,332,343,421,287,264,253,287,281,373,268,297,
17.31.58.149,159,0,0,335,387,389,282,299,323,305,301,303,283,312,232,394,333,343,419,287,264,253,287,280,374,267,299,
17.31.58.248,160,0,0,334,388,391,283,299,322,305,302,302,282,311,231,394,333,343,419,287,264,253,287,280,374,267,299,
17.31.58.348,161,0,0,335,387,390,281,299,321,305,302,304,283,311,232,391,332,341,419,288,264,254,287,282,373,267,297,
17.31.58.448,162,0,0,333,388,390,282,299,321,303,303,303,282,311,233,392,333,342,417,286,261,253,286,280,371,265,296,
17.31.58.548,163,0,0,332,387,389,281,297,321,303,302,302,280,309,232,390,332,340,415,286,261,253,286,280,370,264,297,
17.31.58.647,164,0,0,331,386,388,280,297,318,303,301,302,280,311,232,387,331,340,413,284,260,252,285,280,370,265,297,
17.31.58.747,165,0,0,329,386,386,280,295,318,302,301,302,278,309,232,387,331,339,414,286,262,252,286,281,370,265,297,
17.31.58.847,166,0,0,329,386,386,280,295,319,303,302,303,280,309,232,386,332,339,414,286,260,253,286,280,369,264,295,
17.31.58.947,167,0,0,329,387,386,281,297,318,301,303,302,278,311,232,383,332,338,413,285,260,252,285,279,367,262,296,
17.31.59.047,168,0,0,329,386,386,281,295,317,301,302,302,278,308,231,383,330,337,411,284,258,251,284,280,368,263,296,
17.31.59.148,169,0,0,329,386,385,281,295,317,300,301,302,276,309,233,381,329,335,412,283,258,251,284,280,369,264,297,
17.31.59.249,170,0,0,329,387,385,281,295,316,300,301,302,276,309,233,380,328,334,411,283,258,251,285,281,368,264,295,
17.31.59.348,171,0,0,329,387,385,281,295,316,300,300,302,277,308,233,379,329,334,411,282,258,250,284,280,367,264,295,
17.31.59.447,172,0,0,328,387,386,282,295,315,301,301,301,276,308,231,378,329,333,409,282,258,251,286,281,368,265,297,
17.31.59.547,173,0,0,331,388,386,281,295,315,298,301,300,275,306,230,378,330,334,411,282,257,252,285,282,369,264,296,
17.31.59.647,174,0,0,329,387,385,280,294,315,298,300,300,275,305,231,376,329,332,410,282,257,251,284,280,367,263,295,
17.31.59.747,175,0,0,329,388,385,280,293,315,299,301,301,275,306,232,376,328,331,409,281,255,251,284,281,367,263,296,
17.31.59.847,176,0,0,329,388,385,281,295,315,298,301,301,274,307,232,374,328,331,408,281,256,250,284,280,367,263,297,
17.31.59.946,177,0,0,330,389,385,281,294,315,298,301,300,273,306,230,373,328,330,409,282,257,251,284,282,367,263,297,
17.32.00.046,178,0,0,329,388,384,281,293,313,297,301,299,273,306,230,374,330,330,410,282,257,251,284,281,367,263,297,
17.32.00.147,179,0,0,329,388,383,280,293,313,297,301,298,272,305,231,372,329,330,410,282,256,251,284,281,365,263,295,
